id,audio_path,label,speaker,show,utterance
1_5786,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5786.wav,0,SHELDON,BBT,"All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?"""
1_5880,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5880.wav,1,AMY,BBT,"When you're done copping a feel, that goes on my wrist."
1_5919,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5919.wav,0,SHELDON,BBT,"Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble."
1_5953,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5953.wav,0,HOWARD,BBT,Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.
1_5964,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5964.wav,1,HOWARD,BBT,Smart. Whisper so the deaf chick can't hear you.
1_6020,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6020.wav,1,SHELDON,BBT,You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.
1_6032,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6032.wav,1,SHELDON,BBT,"You see betrayal in others, but not yourself."
1_6039,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6039.wav,0,BERNADETTE,BBT,I don't know what I'm going to do. I don't want to break up over this.
1_6065,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6065.wav,1,SHELDON,BBT,"Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge."
1_6092,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6092.wav,0,LEONARD,BBT,"We don't say that, either. I'll make you a list. Oh, that would be mighty white of you."
1_6113,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6113.wav,0,HOWARD,BBT,"So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens."
1_6134,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6134.wav,1,SHELDON,BBT,"No, I'm just allergic to people who get Nobel Prizes for no good reason."
1_6165,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6165.wav,1,SHELDON,BBT,"Yes, there's nothing quite like the slightly widened eyes of mildly startled."
1_6183,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6183.wav,0,RAJ,BBT,You have a thing of paper clips right there.
1_6188,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6188.wav,1,PENNY,BBT,"Oh, my God, that's where I know you from."
1_6211,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6211.wav,0,SHELDON,BBT,"No. You mean this was all a ruse? Oh, how could I be so stu..."
1_6221,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6221.wav,1,BERNADETTE,BBT,"Well, if you don't mind looking like an orange traffic cone, great."
1_6355,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6355.wav,1,LEONARD,BBT,"said horrible things about each other in public... all in all, a pretty magical night."
1_6370,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6370.wav,1,SHELDON,BBT,"Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?"
1_6426,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6426.wav,1,SHELDON,BBT,"You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there."
1_6427,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6427.wav,1,PENNY,BBT,Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.
1_6428,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6428.wav,1,LEONARD,BBT,Sure. You want to see what all the scientists are wearing this year.
1_6472,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6472.wav,1,SHELDON,BBT,You'd think a winner could make a decent cup of cocoa.
1_6504,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6504.wav,1,SHELDON,BBT,"Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things."
1_6534,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6534.wav,0,SHELDON,BBT,"No, but maybe she wants a man with a pocket watch."
1_6627,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6627.wav,0,LEONARD,BBT,"Well, yeah, sex with you is pretty great. Have you ever tried it?"
1_6645,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6645.wav,0,PERSON1,BBT,"Well, that wady took high-wes pictures of my junk wast night for Cwaigswist."
1_6648,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6648.wav,1,LEONARD,BBT,You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?
1_6683,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6683.wav,1,HOWARD,BBT,"Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash."""
1_6766,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6766.wav,0,SHELDON,BBT,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.
1_6769,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6769.wav,1,AMY,BBT,"Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you."
1_6835,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6835.wav,0,AMY,BBT,"Oh, screw her. She's just lucky we let her hang out with us."
1_6860,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6860.wav,0,SHELDON,BBT,"I'm sorry, it's the bad boy attitude that comes with this hair."
1_7047,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7047.wav,1,LEONARD,BBT,"Also instead of just living in your mother's house, you could actually live inside her body."
1_7082,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7082.wav,0,RAJ,BBT,"...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin."
1_7089,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7089.wav,1,HOWARD,BBT,"How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this."
1_7186,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7186.wav,0,HOWARD,BBT,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes."
1_7281,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7281.wav,1,SHELDON,BBT,"Darn. If you weren't busy, I'd ask you to join us."
1_7341,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7341.wav,0,SHELDON,BBT,I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.
1_7357,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7357.wav,1,LEONARD,BBT,I'm starting to get a sense of it.
1_7395,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7395.wav,1,AMY,BBT,"Well, if that's all it takes, it's a good thing you don't have a dog."
1_7400,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7400.wav,0,PENNY,BBT,"Of course, it is... it's been in the news. And it's a very famous boson."
1_7402,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7402.wav,1,LEONARD,BBT,I didn't know they gave Nobel prizes for making boom-boom in the potty.
1_7442,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7442.wav,0,SHELDON,BBT,"The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch."
1_7443,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7443.wav,0,PENNY,BBT,We've kind of been involved in a five-year experiment.
1_7445,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7445.wav,0,PENNY,BBT,My limbic system wants to take your pants off.
1_7449,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7449.wav,0,RAJ,BBT,"Okay, the NASA Web site says Howard's final descent has begun."
1_7487,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7487.wav,0,HOWARD,BBT,"Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist."
1_7490,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7490.wav,0,HOWARD,BBT,"It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels."
1_7494,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7494.wav,0,PERSON,BBT,that sounds a little funny to an American ear.
1_7504,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7504.wav,0,PERSON,BBT,"""To Stuart, your comic book store is out of this world. Just like the guy in this picture was."""
1_7575,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7575.wav,1,HOWARD,BBT,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!"
1_7593,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7593.wav,0,SHELDON,BBT,"Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him."
1_7641,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7641.wav,0,HOWARD,BBT,"She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry."
1_7661,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7661.wav,0,SHELDON,BBT,"Yeah, that was five weeks ago. How much longer is he gonna milk that cow?"
1_7675,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7675.wav,0,PENNY,BBT,"Anyway, to this day, I still can't see a box of crayons without crossing my legs."
1_7722,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7722.wav,1,SHELDON,BBT,Exactly what it was half an hour ago. It's like you're not even trying to get better.
1_7894,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7894.wav,0,RAJ,BBT,I did. The guy at the liquor store said this stuff tastes great in coffee.
1_7938,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7938.wav,0,LEONARD,BBT,"Come on, let's just start walking. There's got to be a gas station or something nearby."
1_7953,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_7953.wav,1,PERSON,BBT,Why don't you ask Scotty to beam you up?
1_8042,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8042.wav,0,HOWARD,BBT,"No, just me, her and a couple of the big wigs. It's part of a bonus she got."
1_8045,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8045.wav,1,RAJ,BBT,"Dumped her? What, did he use a forklift?"
1_8052,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8052.wav,1,PENNY,BBT,Like Burt and Ernie. You guys even teach me stuff about words and numbers.
1_8078,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8078.wav,0,HOWARD,BBT,"Trust me, you're not Jewish. That's how they get you."
1_8136,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8136.wav,1,PERSON,BBT,"Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here."
1_8159,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8159.wav,0,LEONARD,BBT,And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.
1_8185,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8185.wav,0,BERNADETTE,BBT,We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.
1_8217,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8217.wav,0,RAJ,BBT,"Go out with me on one date, and I promise you, you'll see."
1_8407,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8407.wav,1,SHELDON,BBT,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for."
1_8417,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8417.wav,0,HOWARD,BBT,"Oh, I think we were looking at creepy in the rearview mirror when I put up that camera."
1_8452,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8452.wav,1,PERSON,BBT,I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.
1_8505,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8505.wav,0,RAJ,BBT,"A lane frequented by liars. Like you, you big liar!"
1_8717,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8717.wav,1,BERNADETTE,BBT,Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.
1_8746,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8746.wav,1,AMY,BBT,"I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me <i>Raiders of the Lost Ark</i> for the first time."
1_8749,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8749.wav,1,AMY,BBT,It was very entertaining... despite the glaring story problem.
1_8827,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8827.wav,1,PENNY,BBT,How do you not tear off his clothes and take him right here on this table?
1_8837,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_8837.wav,0,SHELDON,BBT,"Not as relieved as I'm about to be. It's a brave new world, little lady."
1_9003,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9003.wav,0,SHELDON,BBT,"I'm not going to bother him, I'm going to talk to him."
1_9009,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9009.wav,0,SHELDON,BBT,"- No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?"
1_9087,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9087.wav,1,LEONARD,BBT,"Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite."
1_9245,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9245.wav,0,SHELDON,BBT,Can we talk about something else? Do you know that I yodel?
1_9594,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9594.wav,0,SHELDON,BBT,I can't believe we wasted all that time on our Hulk costumes.
1_9668,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9668.wav,0,SHELDON,BBT,"People usually start a meeting with a joke, but you go ahead-- end with one."
1_9963,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9963.wav,0,PERSON,BBT,What do you think I was gonna do at home?
1_9971,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9971.wav,1,HOWARD,BBT,I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.
1_9972,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9972.wav,1,PENNY,BBT,"Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer."
1_9993,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_9993.wav,1,PENNY,BBT,"Well, my beer isn't flat and my rack's not saggy. So far, the future's great."
1_10004,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10004.wav,0,SHELDON,BBT,"And of those few months, how long have you been a demented sex pervert?"
1_10009,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10009.wav,0,PENNY,BBT,"Let the dead man talk. So, why do you think that?"
1_10190,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10190.wav,0,SHELDON,BBT,"Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?"
1_10462,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10462.wav,1,HOWARD,BBT,"You know, if you're really serious about that, I hear there are some exciting opportunities in home care for the old and fat."
1_10495,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10495.wav,1,AMY,BBT,"And if it turns out you don't... - you and I could live together. - You and... Oh, sure."
1_10496,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10496.wav,1,SHELDON,BBT,"- You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!"
1_10748,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10748.wav,1,AMY,BBT,"There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc."
1_10797,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10797.wav,0,AMY,BBT,"I'm with him three years, nothing. She's with two minutes, and he's taking his pants off."
1_10810,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10810.wav,0,SHELDON,BBT,I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.
1_10829,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10829.wav,1,SHELDON,BBT,"On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next."
1_10849,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10849.wav,0,HOWARD,BBT,That's how much buying a comic book store means to me.
1_10853,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10853.wav,0,PENNY,BBT,"Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,"
1_10857,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10857.wav,0,RAJ,BBT,It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.
1_10859,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10859.wav,0,HOWARD,BBT,I don't need a reason-- it's my house.
1_10890,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10890.wav,1,RAJ,BBT,"Boy, when you met Bernadette, the field of robotics really took a hit."
1_10977,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_10977.wav,0,HOWARD,BBT,Let's not talk about this in front of our friends.
1_11006,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11006.wav,1,PENNY,BBT,Maybe it's a good thing we came here. It's like a lesson in what not to do.
1_11021,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11021.wav,1,PENNY,BBT,"Same as all of us, getting out of a car without underwear."
1_11042,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11042.wav,0,BERNADETTE,BBT,"Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche."
1_11046,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11046.wav,0,HOWARD,BBT,"Wow, he really went where no man has gone before."
1_11051,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11051.wav,0,PERSON,BBT,"Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool."
1_11055,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11055.wav,1,LEONARD,BBT,"Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available."
1_11098,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11098.wav,1,BERNADETTE,BBT,"Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere."
1_11120,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11120.wav,0,SHELDON,BBT,"Next time I might be in a rush, it's good to have a few in the bank."
1_11177,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11177.wav,1,SHELDON,BBT,I'm listening to you snore. I'm wondering how I'll ever sleep without it.
1_11201,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11201.wav,0,AMY,BBT,"He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it."
1_11224,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11224.wav,1,HOWARD,BBT,And here I am in the trap. You just keep talking. I'm gonna chew my leg off.
1_11232,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11232.wav,1,BERNADETTE,BBT,"And I love that I work and do all the cleaning, and you're okay with that."
1_11236,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11236.wav,0,SHELDON,BBT,"Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose."
1_11242,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11242.wav,1,BERNADETTE,BBT,"I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair."
1_11243,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11243.wav,1,HOWARD,BBT,I love that you're too good to pee in the kitchen sink.
1_11253,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11253.wav,0,SHELDON,BBT,"So as they say, all good things must come to an end."
1_11257,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11257.wav,0,HOWARD,BBT,Doesn't Professor Abbott's family want any of this stuff?
1_11306,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11306.wav,0,HOWARD,BBT,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life."
1_11322,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11322.wav,1,PENNY,BBT,"You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon."""
1_11378,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11378.wav,1,HOWARD,BBT,Are you sure a dummy like me can handle something as complicated as a blanket?
1_11439,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11439.wav,1,PENNY,BBT,"No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston."
1_11485,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11485.wav,0,PENNY,BBT,Is that why you had to take him to Office Depot last night?
1_11526,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11526.wav,0,SHELDON,BBT,"As you may know, I've been experimenting with elevated anxiety levels, and I thought, what better way to increase my discomfort than to subject myself to an evening of tasteless uncensored crotch talk?"
1_11529,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11529.wav,0,SHELDON,BBT,"And how difficult it is to do when she's bloated, cranky and crampy?"
1_11609,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11609.wav,0,RAJ,BBT,"I've, uh, created some other user accounts so I can post positive comments about their paper."
1_11697,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11697.wav,1,PENNY,BBT,The answer's in this puzzle box. Let's see if you can open it.
1_11699,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11699.wav,1,RAJ,BBT,"No, Stuart picked out those throw pillows all on his own."
1_11723,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11723.wav,0,RAJ,BBT,"Not much, but he seemed to be in a pretty good place."
1_11736,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11736.wav,0,PERSON,BBT,"I don't know, perhaps somebody took it off the carousel by mistake?"
1_11773,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11773.wav,1,PENNY,BBT,This is why I've been saying we should keep champagne on ice.
1_11885,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11885.wav,1,PERSON,BBT,"Yeah, turns out half a dozen menorahs really sets a mood."
1_11889,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11889.wav,0,BERNADETTE,BBT,"Yeah, we just want to have the kind of dinner that we've all had here so many times before."
